time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-05-18T03:45:10.590Z,33.934,-118.346,14.9,3.1,ml,8,187.7,,,pde,pde20090518034510590_14,2013-03-16T01:45:42.529Z,"Greater Los Angeles area, California",earthquake
2009-05-18T03:39:36.340Z,33.938,-118.336,13.9,4.7,mwr,133,77.7,,,pde,pde20090518033936340_13,2014-04-01T17:53:27.847Z,"Greater Los Angeles area, California",earthquake
2009-05-08T20:27:13.950Z,34.44,-119.183,7.6,4.1,mwr,45,192.9,,,pde,pde20090508202713950_7,2013-12-23T02:39:52.017Z,"Southern California",earthquake
2009-05-02T05:34:13.880Z,34.067,-118.875,13.4,3.1,ml,8,245.3,,,pde,pde20090502053413880_13,2014-04-08T21:50:09.222Z,"Greater Los Angeles area, California",earthquake
2009-05-02T01:11:13.700Z,34.069,-118.882,14,4.1,mwr,162,105.2,,,pde,pde20090502011113700_14,2014-03-21T05:11:57.429Z,"Greater Los Angeles area, California",earthquake
2009-05-01T15:39:25.320Z,35.025,-119.31,17.8,3.5,mwr,19,174.6,,,pde,pde20090501153925320_17,2013-03-16T01:45:35.594Z,"Central California",earthquake
2009-04-29T21:22:20.090Z,35.314,-118.565,1.9,2.8,ml,9,175.3,,,pde,pde20090429212220090_1,2013-03-16T01:45:32.493Z,"Central California",earthquake
2009-04-27T02:28:07.200Z,33.978,-117.745,12.2,2.7,ml,10,153,,,pde,pde20090427022807200_12,2014-04-08T21:50:05.100Z,"Greater Los Angeles area, California",earthquake
2009-04-26T05:10:27.250Z,34.49,-116.238,5.5,3.1,ml,15,67.7,,,pde,pde20090426051027250_5,2013-03-16T01:45:31.232Z,"Southern California",earthquake
2009-04-25T12:38:53.960Z,34.031,-117.593,15.9,2.6,ml,9,136.1,,,pde,pde20090425123853960_15,2014-04-08T21:50:01.245Z,"Greater Los Angeles area, California",earthquake
2009-04-25T00:06:05.170Z,33.896,-117.786,4,3,ml,10,167.6,,,pde,pde20090425000605170_4,2014-04-08T21:49:59.058Z,"Greater Los Angeles area, California",earthquake
2009-04-24T03:28:45.540Z,33.896,-117.782,4.1,2.6,ml,7,170.6,,,pde,pde20090424032845540_4,2014-04-08T21:49:54.574Z,"Greater Los Angeles area, California",earthquake
2009-04-24T03:27:50.730Z,33.894,-117.788,4.1,3.8,mwr,45,168.1,,,pde,pde20090424032750730_4,2014-04-08T21:49:51.864Z,"Greater Los Angeles area, California",earthquake
2009-04-23T23:56:23.080Z,33.894,-117.79,4.7,3.6,mwr,24,168.3,,,pde,pde20090423235623080_4,2014-04-08T21:49:49.370Z,"Greater Los Angeles area, California",earthquake
2009-04-21T08:11:03.090Z,34.181,-117.066,4.6,2.6,ml,7,107.1,,,pde,pde20090421081103090_4,2014-04-08T21:49:47.290Z,"Southern California",earthquake
2009-04-17T04:57:01.500Z,33.198,-115.64,5.2,3.8,ml,5,137.7,,,pde,pde20090417045701500_5,2013-03-16T01:45:26.758Z,"Southern California",earthquake
2009-04-16T18:16:12.050Z,33.252,-116.449,2.9,2.8,ml,8,104.6,,,pde,pde20090416181612050_2,2014-04-09T01:59:39.842Z,"Southern California",earthquake
2009-04-16T17:55:31.130Z,33.25,-116.44,3.7,3.9,ml,13,103.8,,,pde,pde20090416175531130_3,2013-12-20T19:03:42.222Z,"Southern California",earthquake
2009-04-14T10:11:21.460Z,33.561,-118.191,2,2.6,ml,6,213.2,,,pde,pde20090414101121460_2,2014-04-09T01:59:24.818Z,"San Pedro Channel, California",earthquake
2009-04-12T02:33:49.720Z,33.968,-117.761,11.9,2.7,ml,8,155.7,,,pde,pde20090412023349720_11,2014-04-09T01:58:26.229Z,"Greater Los Angeles area, California",earthquake
